bar num, offset
7094, 157:57:510
7095, 157:58:821
7096, 158:00:133
7097, 158:01:444
7098, 158:02:756
7099, 158:04:067
7100, 158:05:379
7101, 158:06:690
7102, 158:08:002
7103, 158:09:313
7104, 158:10:624
7105, 158:11:936
7106, 158:13:247
7107, 158:14:559
7108, 158:15:870
7109, 158:17:182
7110, 158:18:493
7111, 158:19:805
7112, 158:21:116
7113, 158:22:428
7114, 158:23:739
7115, 158:25:051
7116, 158:26:362
7117, 158:27:674
7118, 158:28:985
7119, 158:30:297
7120, 158:31:608
7121, 158:32:920
7122, 158:34:231
7123, 158:35:542
7124, 158:36:854
7125, 158:38:165
7126, 158:39:477
7127, 158:40:788
7128, 158:42:100
7129, 158:43:411
7130, 158:44:723
7131, 158:46:034
7132, 158:47:346
7133, 158:48:657
7134, 158:49:969
7135, 158:51:280
7136, 158:52:592
7137, 158:53:903
7138, 158:55:215
7139, 158:56:526
7140, 158:57:838
7141, 158:59:149
7142, 159:00:461
7143, 159:01:772
7144, 159:03:083
7145, 159:04:395
7146, 159:05:706
7147, 159:07:018
7148, 159:08:329
7149, 159:09:641
7150, 159:10:952
7151, 159:12:264
7152, 159:13:575
7153, 159:14:887
7154, 159:16:198
7155, 159:17:510
7156, 159:18:821
7157, 159:20:133
7158, 159:21:444
7159, 159:22:756
7160, 159:24:067
7161, 159:25:379
7162, 159:26:690
7163, 159:28:002
7164, 159:29:313
7165, 159:30:624
7166, 159:31:936
7167, 159:33:247
7168, 159:34:559
7169, 159:35:870
7170, 159:37:182
7171, 159:38:493
7172, 159:39:805
7173, 159:41:116
7174, 159:42:428
7175, 159:43:739
7176, 159:45:051
7177, 159:46:362
7178, 159:47:674
7179, 159:48:985
7180, 159:50:297
7181, 159:51:608
7182, 159:52:920
7183, 159:54:231
7184, 159:55:542
7185, 159:56:854
7186, 159:58:165
7187, 159:59:477
7188, 160:00:788
7189, 160:02:100
7190, 160:03:411
7191, 160:04:723
7192, 160:06:034
7193, 160:07:346
7194, 160:08:657
7195, 160:09:969
7196, 160:11:280
7197, 160:12:592
7198, 160:13:903
7199, 160:15:215
7200, 160:16:526
7201, 160:17:838
7202, 160:19:149
7203, 160:20:461
7204, 160:21:772
7205, 160:23:083
7206, 160:24:395
7207, 160:25:706
7208, 160:27:018
7209, 160:28:329
7210, 160:29:641
7211, 160:30:952
7212, 160:32:264
7213, 160:33:575
7214, 160:34:887
7215, 160:36:198
7216, 160:37:510
7217, 160:38:821
7218, 160:40:133
7219, 160:41:444
7220, 160:42:756
7221, 160:44:067
7222, 160:45:379
7223, 160:46:690
7224, 160:48:002
7225, 160:49:313
7226, 160:50:624
7227, 160:51:936
7228, 160:53:247
7229, 160:54:559
7230, 160:55:870
7231, 160:57:182
7232, 160:58:493
7233, 160:59:805
7234, 161:01:116
7235, 161:02:428
7236, 161:03:739
7237, 161:05:051
7238, 161:06:362
7239, 161:07:674
7240, 161:08:985
7241, 161:10:297
7242, 161:11:608
7243, 161:12:920
7244, 161:14:231
7245, 161:15:542
7246, 161:16:854
7247, 161:18:165
7248, 161:19:477
7249, 161:20:788
7250, 161:22:100
7251, 161:23:411
7252, 161:24:723
7253, 161:26:034
7254, 161:27:346
7255, 161:28:657
7256, 161:29:969
7257, 161:31:280
7258, 161:32:592
7259, 161:33:903
7260, 161:35:215
7261, 161:36:526
7262, 161:37:838
7263, 161:39:149
7264, 161:40:461
7265, 161:41:772
7266, 161:43:083
7267, 161:44:454
7268, 161:45:159
7269, 161:45:546
7270, 161:45:786
7271, 161:48:071
7272, 161:50:357
7273, 161:52:643
7274, 161:54:928
7275, 161:56:341
7276, 161:57:511
7277, 161:58:682
7278, 161:59:853
7279, 162:01:023
7280, 162:02:194
7281, 162:03:365
7282, 162:04:536
7283, 162:05:706
7284, 162:06:877
7285, 162:08:048
7286, 162:09:219
7287, 162:10:389
7288, 162:11:560
7289, 162:12:731
7290, 162:13:901
7291, 162:15:072
7292, 162:16:243
7293, 162:17:414
7294, 162:18:584
7295, 162:19:755
7296, 162:20:926
7297, 162:22:097
7298, 162:23:267
7299, 162:24:438
7300, 162:25:609
7301, 162:26:780
7302, 162:27:950
7303, 162:29:121
7304, 162:30:292
7305, 162:31:462
7306, 162:32:633
7307, 162:33:804
7308, 162:34:975
7309, 162:36:145
7310, 162:37:316
7311, 162:38:487
7312, 162:39:658
7313, 162:40:828
7314, 162:41:999
7315, 162:43:170
7316, 162:44:341
7317, 162:45:511
7318, 162:46:682
7319, 162:47:853
7320, 162:49:023
7321, 162:50:194
7322, 162:51:365
7323, 162:52:536
7324, 162:53:706
7325, 162:54:877
7326, 162:56:048
7327, 162:57:219
7328, 162:58:389
7329, 162:59:560
7330, 163:00:731
7331, 163:01:901
7332, 163:03:072
7333, 163:04:243
7334, 163:05:414
7335, 163:06:584
7336, 163:07:755
7337, 163:08:926
7338, 163:10:097
7339, 163:11:267
7340, 163:12:438
7341, 163:13:609
7342, 163:14:780
7343, 163:15:950
7344, 163:17:121
7345, 163:18:292
7346, 163:19:462
7347, 163:20:633
7348, 163:21:804
7349, 163:22:975
7350, 163:24:145
7351, 163:25:316
7352, 163:26:487
7353, 163:27:658
7354, 163:28:828
7355, 163:29:999
7356, 163:31:170
7357, 163:32:341
7358, 163:33:511
7359, 163:34:682
7360, 163:35:853
7361, 163:37:023
7362, 163:38:194
7363, 163:39:365
7364, 163:40:536
7365, 163:41:706
7366, 163:42:877
7367, 163:44:048
7368, 163:45:219
7369, 163:46:389
7370, 163:47:560
7371, 163:48:731
7372, 163:49:901
7373, 163:51:072
7374, 163:52:243
7375, 163:53:414
7376, 163:54:584
7377, 163:55:755
7378, 163:56:926
7379, 163:58:097
7380, 163:59:267
7381, 164:00:438
7382, 164:01:609
7383, 164:02:780
7384, 164:03:950
7385, 164:05:121
7386, 164:06:292
7387, 164:07:462
7388, 164:08:633
7389, 164:09:804
7390, 164:10:975
7391, 164:12:145
7392, 164:13:316
7393, 164:14:487
7394, 164:15:658
7395, 164:16:828
7396, 164:17:999
7397, 164:19:170
7398, 164:20:341
7399, 164:21:511
7400, 164:22:682
7401, 164:23:853
7402, 164:25:023
7403, 164:26:194
7404, 164:27:365
7405, 164:28:536
7406, 164:29:706
7407, 164:30:877
7408, 164:32:048
7409, 164:33:219
7410, 164:34:389
7411, 164:35:560
7412, 164:36:731
7413, 164:37:901
7414, 164:39:072
7415, 164:40:243
7416, 164:41:414
7417, 164:42:584
7418, 164:43:755
7419, 164:44:926
7420, 164:46:097
7421, 164:47:267
7422, 164:48:438
7423, 164:49:609
7424, 164:50:780
7425, 164:51:950
7426, 164:53:121
7427, 164:54:292
7428, 164:55:462
7429, 164:56:633
7430, 164:57:804
7431, 164:58:975
7432, 165:00:145
7433, 165:01:316
7434, 165:02:487
7435, 165:03:658
7436, 165:04:828
7437, 165:05:999
7438, 165:07:170
7439, 165:08:341
7440, 165:09:511
7441, 165:10:682
7442, 165:11:853
7443, 165:13:023
7444, 165:14:194
7445, 165:15:365
7446, 165:16:536
7447, 165:17:706
7448, 165:18:877
7449, 165:20:048
7450, 165:21:219
7451, 165:22:389
7452, 165:23:560
7453, 165:24:731
7454, 165:25:901
7455, 165:27:072
7456, 165:28:243
7457, 165:29:414
7458, 165:30:584
7459, 165:31:755
7460, 165:32:926
7461, 165:34:097
7462, 165:35:267
7463, 165:36:438
7464, 165:37:609
7465, 165:38:780
7466, 165:39:950
7467, 165:41:121
7468, 165:42:292
7469, 165:43:462
7470, 165:44:633
7471, 165:45:804
7472, 165:46:975
7473, 165:48:145
7474, 165:49:316
7475, 165:50:487
7476, 165:51:658
7477, 165:52:828
7478, 165:53:999
7479, 165:55:170
7480, 165:56:341
7481, 165:57:511
7482, 165:58:682
7483, 165:59:853
7484, 166:01:023
7485, 166:02:194
7486, 166:03:365
7487, 166:04:536
7488, 166:05:706
7489, 166:06:877
7490, 166:08:048
7491, 166:09:219
7492, 166:10:389
7493, 166:11:560
7494, 166:12:731
7495, 166:13:901
7496, 166:15:072
7497, 166:16:243
7498, 166:17:414
7499, 166:18:584
7500, 166:19:755
7501, 166:20:926
7502, 166:22:097
7503, 166:23:267
7504, 166:24:438
7505, 166:25:609
7506, 166:26:780
7507, 166:27:950
7508, 166:29:121
7509, 166:30:292
7510, 166:30:644
7511, 166:31:665
7512, 166:32:686
7513, 166:33:707
7514, 166:34:729
7515, 166:35:750
7516, 166:36:771
7517, 166:37:792
7518, 166:38:814
7519, 166:39:835
7520, 166:40:856
7521, 166:41:878
7522, 166:42:899
7523, 166:43:920
7524, 166:44:941
7525, 166:45:963
7526, 166:46:984
7527, 166:48:005
7528, 166:49:026
7529, 166:50:048
7530, 166:51:069
7531, 166:52:090
7532, 166:53:112
7533, 166:54:133
7534, 166:55:154
7535, 166:56:175
7536, 166:57:197
7537, 166:58:218
7538, 166:59:239
7539, 167:00:261
7540, 167:01:282
7541, 167:02:303
7542, 167:03:324
7543, 167:04:346
7544, 167:05:367
7545, 167:06:388
7546, 167:07:409
7547, 167:08:431
7548, 167:09:452
7549, 167:10:473
7550, 167:11:495
7551, 167:12:516
7552, 167:13:537
7553, 167:14:558
7554, 167:15:580
7555, 167:16:601
7556, 167:17:622
7557, 167:18:644
7558, 167:19:665
7559, 167:20:686
7560, 167:21:707
7561, 167:22:729
7562, 167:23:750
7563, 167:24:771
7564, 167:25:792
7565, 167:26:814
7566, 167:27:835
7567, 167:28:856
7568, 167:29:878
7569, 167:30:899
7570, 167:31:920
7571, 167:32:941
7572, 167:33:963
7573, 167:34:984
7574, 167:36:005
7575, 167:37:026
7576, 167:38:048
7577, 167:39:069
7578, 167:40:090
7579, 167:41:112
7580, 167:42:133
7581, 167:43:154
7582, 167:44:175
7583, 167:45:197
7584, 167:46:218
7585, 167:47:239
7586, 167:48:261
7587, 167:49:282
7588, 167:50:303
7589, 167:51:324
7590, 167:52:346
7591, 167:53:367
7592, 167:54:388
7593, 167:55:409
7594, 167:56:431
7595, 167:57:452
7596, 167:58:473
7597, 167:59:495
7598, 168:00:516
7599, 168:01:537
7600, 168:02:558
7601, 168:03:580
7602, 168:04:601
7603, 168:05:622
7604, 168:06:644
7605, 168:07:665
7606, 168:08:686
7607, 168:09:707
7608, 168:10:729
7609, 168:11:750
7610, 168:12:771
7611, 168:13:792
7612, 168:14:814
7613, 168:15:835
7614, 168:16:856
7615, 168:17:878
7616, 168:18:899
7617, 168:19:920
7618, 168:20:941
7619, 168:21:963
7620, 168:22:984
7621, 168:24:005
7622, 168:25:026
7623, 168:26:048
7624, 168:27:069
7625, 168:28:090
7626, 168:29:112
7627, 168:30:133
7628, 168:31:154
7629, 168:32:175
7630, 168:33:197
7631, 168:34:218
7632, 168:35:239
7633, 168:36:261
7634, 168:37:282
7635, 168:38:303
7636, 168:39:324
7637, 168:40:346
7638, 168:41:367
7639, 168:42:388
7640, 168:43:409
7641, 168:44:431
7642, 168:45:452
7643, 168:46:473
7644, 168:47:495
7645, 168:48:516
7646, 168:49:537
7647, 168:50:558
7648, 168:51:580
7649, 168:52:601
7650, 168:53:622
7651, 168:54:644
7652, 168:55:665
7653, 168:56:686
7654, 168:57:707
7655, 168:58:729
7656, 168:59:750
7657, 169:00:771
7658, 169:01:792
7659, 169:02:814
7660, 169:03:835
7661, 169:04:856
7662, 169:05:878
7663, 169:06:899
7664, 169:07:920
7665, 169:08:941
7666, 169:09:963
7667, 169:10:984
7668, 169:12:005
7669, 169:13:026
7670, 169:14:048
7671, 169:15:069
7672, 169:16:090
7673, 169:17:112
7674, 169:18:133
7675, 169:19:154
7676, 169:20:175
7677, 169:21:197
7678, 169:22:218
7679, 169:23:239
7680, 169:24:261
7681, 169:25:282
7682, 169:26:303
7683, 169:27:324
7684, 169:28:346
7685, 169:29:367
7686, 169:30:388
7687, 169:31:409
7688, 169:32:431
7689, 169:33:452
7690, 169:34:473
7691, 169:35:495
7692, 169:36:516
7693, 169:37:537
7694, 169:38:558
7695, 169:39:580
7696, 169:40:601
7697, 169:41:622
7698, 169:42:644
7699, 169:43:665
7700, 169:44:686
7701, 169:45:707
7702, 169:46:729
7703, 169:47:750
7704, 169:48:771
7705, 169:49:792
7706, 169:50:814
7707, 169:51:835
7708, 169:52:856
7709, 169:53:878
7710, 169:54:899
7711, 169:55:920
7712, 169:56:941
7713, 169:57:963
7714, 169:58:984
7715, 170:00:005
7716, 170:01:026
7717, 170:02:048
7718, 170:03:069
7719, 170:04:090
7720, 170:05:112
7721, 170:06:133
7722, 170:07:154
7723, 170:08:175
7724, 170:09:197
7725, 170:10:218
7726, 170:11:239
7727, 170:12:261
7728, 170:13:282
7729, 170:14:303
7730, 170:15:324
7731, 170:16:346
7732, 170:17:367
7733, 170:18:388
7734, 170:19:409
7735, 170:20:431
7736, 170:21:452
7737, 170:22:473
7738, 170:23:495
7739, 170:24:516
7740, 170:25:537
7741, 170:26:558
7742, 170:27:580
7743, 170:28:601
7744, 170:29:622
7745, 170:30:644
7746, 170:31:665
7747, 170:32:686
7748, 170:33:707
7749, 170:34:729
7750, 170:35:750
7751, 170:36:771
7752, 170:37:792
7753, 170:38:814
7754, 170:39:835
7755, 170:40:856
7756, 170:40:993
7757, 170:42:326
7758, 170:43:623
7759, 170:44:920
7760, 170:46:217
7761, 170:47:550
7762, 170:48:883
7763, 170:50:180
7764, 170:51:477
7765, 170:52:810
7766, 170:54:107
7767, 170:55:707
7768, 170:57:707
7769, 170:59:740
7770, 171:02:666
7771, 171:05:593
7772, 171:08:520
7773, 171:11:447
7774, 171:14:374
7775, 171:14:849
7776, 171:16:849
7777, 171:18:849
7778, 171:20:849
7779, 171:22:849
7780, 171:24:849
7781, 171:26:849
7782, 171:28:849
7783, 171:30:849
7784, 171:32:849
7785, 171:34:849
7786, 171:36:849
7787, 171:38:849
7788, 171:40:849
7789, 171:42:849
7790, 171:44:849
7791, 171:46:847
7792, 171:47:979
7793, 171:49:111
7794, 171:50:243
7795, 171:51:375
7796, 171:52:507
7797, 171:53:639
7798, 171:54:771
7799, 171:55:903
7800, 171:57:035
7801, 171:58:167
7802, 171:59:299
7803, 172:00:431
7804, 172:01:563
7805, 172:02:696
7806, 172:03:828
7807, 172:04:960
7808, 172:06:092
7809, 172:07:224
7810, 172:08:356
7811, 172:09:488
7812, 172:10:620
7813, 172:11:752
7814, 172:12:884
7815, 172:14:016
7816, 172:15:148
7817, 172:16:280
7818, 172:17:413
7819, 172:18:545
7820, 172:19:677
7821, 172:20:809
7822, 172:21:941
7823, 172:23:073
7824, 172:24:205
7825, 172:25:337
7826, 172:26:469
7827, 172:27:601
7828, 172:28:733
7829, 172:29:865
7830, 172:30:997
7831, 172:32:130
7832, 172:33:262
7833, 172:34:394
7834, 172:35:526
7835, 172:36:658
7836, 172:37:790
7837, 172:38:922
7838, 172:40:054
7839, 172:41:186
7840, 172:42:318
7841, 172:43:450
7842, 172:44:582
7843, 172:45:714
7844, 172:46:846
7845, 172:47:979
7846, 172:49:111
7847, 172:50:243
7848, 172:51:375
7849, 172:52:507
7850, 172:53:639
7851, 172:54:771
7852, 172:55:903
7853, 172:57:035
7854, 172:58:167
7855, 172:59:299
7856, 173:00:431
7857, 173:01:563
7858, 173:02:696
7859, 173:03:828
7860, 173:04:960
7861, 173:06:092
7862, 173:07:224
7863, 173:08:356
7864, 173:09:488
7865, 173:10:620
7866, 173:11:752
7867, 173:12:884
7868, 173:14:016
7869, 173:15:148
7870, 173:16:280
7871, 173:17:413
7872, 173:18:545
7873, 173:19:677
7874, 173:20:809
7875, 173:21:941
7876, 173:23:073
7877, 173:24:205
7878, 173:25:337
7879, 173:26:469
7880, 173:27:601
7881, 173:28:733
7882, 173:29:865
7883, 173:30:997
7884, 173:32:130
7885, 173:33:262
7886, 173:34:394
7887, 173:35:526
7888, 173:36:658
7889, 173:37:790
7890, 173:38:922
7891, 173:40:054
7892, 173:41:186
7893, 173:42:318
7894, 173:43:450
7895, 173:44:582
7896, 173:45:714
7897, 173:46:846
7898, 173:47:979
7899, 173:49:111
7900, 173:50:243
7901, 173:51:375
7902, 173:52:507
7903, 173:53:639
7904, 173:54:771
7905, 173:55:903
7906, 173:57:035
7907, 173:58:167
7908, 173:59:299
7909, 174:00:431
7910, 174:01:563
7911, 174:02:696
7912, 174:03:828
7913, 174:04:960
7914, 174:06:092
7915, 174:07:224
7916, 174:08:356
7917, 174:09:488
7918, 174:10:620
7919, 174:11:752
7920, 174:12:884
7921, 174:14:016
7922, 174:15:148
7923, 174:16:280
7924, 174:17:413
7925, 174:18:545
7926, 174:19:677
7927, 174:20:809
7928, 174:21:941
7929, 174:23:073
7930, 174:24:205
7931, 174:25:337
7932, 174:26:469
7933, 174:27:601
7934, 174:28:733
7935, 174:29:865
7936, 174:30:997
7937, 174:32:130
7938, 174:33:262
7939, 174:34:394
7940, 174:35:526
7941, 174:36:658
7942, 174:37:790
7943, 174:38:922
7944, 174:40:054
7945, 174:41:186
7946, 174:42:318
7947, 174:43:450
7948, 174:44:582
7949, 174:45:714
7950, 174:46:846
7951, 174:47:979
7952, 174:49:111
7953, 174:50:243
7954, 174:51:375
7955, 174:52:507
7956, 174:53:639
7957, 174:54:771
7958, 174:55:903
7959, 174:57:035
7960, 174:58:167
7961, 174:59:299
7962, 175:00:431
7963, 175:01:563
7964, 175:02:696
7965, 175:03:828
7966, 175:04:960
7967, 175:06:092
7968, 175:07:224
7969, 175:08:356
7970, 175:09:488
7971, 175:10:620
7972, 175:11:752
7973, 175:12:884
7974, 175:14:016
7975, 175:15:148
7976, 175:16:280
7977, 175:17:413
7978, 175:18:545
7979, 175:19:677
7980, 175:20:809
7981, 175:21:941
7982, 175:23:073
7983, 175:24:205
7984, 175:25:337
7985, 175:26:469
7986, 175:27:601
7987, 175:28:733
7988, 175:29:865
7989, 175:30:997
7990, 175:32:130
7991, 175:33:262
7992, 175:34:394
7993, 175:35:526
7994, 175:36:658
7995, 175:37:790
7996, 175:38:922
7997, 175:40:054
7998, 175:41:186
7999, 175:42:318
8000, 175:43:450
8001, 175:44:582
8002, 175:45:714
8003, 175:46:846
8004, 175:47:979
8005, 175:49:111
8006, 175:50:243
8007, 175:51:375
8008, 175:52:507
8009, 175:53:639
8010, 175:54:771
8011, 175:55:903
8012, 175:57:035
8013, 175:58:167
8014, 175:59:299
8015, 176:00:431
8016, 176:01:563
8017, 176:02:696
8018, 176:03:828
8019, 176:04:960
8020, 176:06:092
8021, 176:07:224
8022, 176:08:356
8023, 176:09:488
8024, 176:10:620
8025, 176:11:752
8026, 176:12:884
8027, 176:14:016
8028, 176:15:148
8029, 176:16:280
8030, 176:17:413
8031, 176:18:545
8032, 176:19:677
8033, 176:20:720
8034, 176:22:091
8035, 176:23:462
8036, 176:24:834
8037, 176:26:205
8038, 176:27:577
8039, 176:28:948
8040, 176:30:320
8041, 176:31:691
8042, 176:33:062
8043, 176:34:434
8044, 176:35:805
8045, 176:37:177
8046, 176:38:548
8047, 176:39:920
8048, 176:41:291
8049, 176:42:662
8050, 176:44:034
8051, 176:45:405
8052, 176:46:777
8053, 176:48:148
8054, 176:49:520
8055, 176:50:891
8056, 176:52:262
8057, 176:53:634
8058, 176:55:005
8059, 176:56:377
8060, 176:57:748
8061, 176:59:120
8062, 177:00:491
8063, 177:01:862
8064, 177:03:234
8065, 177:04:605
8066, 177:05:977
8067, 177:07:348
8068, 177:08:720
8069, 177:10:091
8070, 177:11:462
8071, 177:12:834
8072, 177:14:205
8073, 177:15:577
8074, 177:16:948
8075, 177:18:320
8076, 177:19:691
8077, 177:21:062
8078, 177:22:434
8079, 177:23:805
8080, 177:25:177
8081, 177:26:548
8082, 177:27:920
8083, 177:29:291
8084, 177:30:662
8085, 177:32:034
8086, 177:33:405
8087, 177:34:777
8088, 177:36:148
8089, 177:37:520
8090, 177:38:891
8091, 177:40:262
8092, 177:41:634
8093, 177:43:005
8094, 177:44:377
8095, 177:45:748
8096, 177:47:120
8097, 177:48:491
8098, 177:49:862
8099, 177:51:234
8100, 177:52:605
8101, 177:53:977
8102, 177:55:348
8103, 177:56:720
8104, 177:58:091
8105, 177:59:462
8106, 178:00:834
8107, 178:02:205
8108, 178:03:577
8109, 178:04:948
8110, 178:06:320
8111, 178:07:691
8112, 178:09:062
8113, 178:10:434
8114, 178:11:805
8115, 178:13:177
8116, 178:14:548
8117, 178:15:920
8118, 178:17:291
8119, 178:18:662
8120, 178:20:034
8121, 178:21:405
8122, 178:22:777
8123, 178:24:148
8124, 178:25:520
8125, 178:26:891
8126, 178:28:262
8127, 178:29:634
8128, 178:31:005
8129, 178:32:377
8130, 178:33:748
8131, 178:35:120
8132, 178:36:491
8133, 178:37:862
8134, 178:39:234
8135, 178:40:605
8136, 178:41:977
8137, 178:43:348
8138, 178:44:720
8139, 178:46:091
8140, 178:47:462
8141, 178:48:834
8142, 178:50:205
8143, 178:51:577
8144, 178:52:948
8145, 178:54:320
8146, 178:55:691
8147, 178:57:062
8148, 178:58:434
8149, 178:59:805
8150, 179:01:177
8151, 179:02:548
8152, 179:03:920
8153, 179:05:291
8154, 179:06:662
8155, 179:08:034
8156, 179:09:405
8157, 179:10:777
8158, 179:12:148
8159, 179:13:520
8160, 179:14:891
8161, 179:16:262
8162, 179:17:634
8163, 179:19:005
8164, 179:20:377
8165, 179:21:748
8166, 179:23:120
8167, 179:24:491
8168, 179:25:862
8169, 179:27:234
8170, 179:28:605
8171, 179:29:977
8172, 179:31:348
8173, 179:32:720
8174, 179:34:091
8175, 179:35:462
8176, 179:36:834
8177, 179:38:205
8178, 179:39:577
8179, 179:40:948
8180, 179:42:320
8181, 179:43:691
8182, 179:45:062
8183, 179:46:434
8184, 179:47:805
8185, 179:49:177
8186, 179:50:548
8187, 179:51:920
8188, 179:53:291
8189, 179:54:662
8190, 179:56:034
8191, 179:57:405
8192, 179:58:777
8193, 180:00:148
8194, 180:01:520
8195, 180:02:891
8196, 180:04:262
8197, 180:05:634
8198, 180:07:005
8199, 180:08:377
8200, 180:09:748
8201, 180:11:120
8202, 180:12:491
8203, 180:13:862
8204, 180:15:234
8205, 180:16:605
8206, 180:17:977
8207, 180:19:348
8208, 180:20:720
8209, 180:22:091
8210, 180:23:462
8211, 180:24:834
8212, 180:26:205
8213, 180:27:577
8214, 180:28:948
8215, 180:30:320
8216, 180:31:691
8217, 180:33:062
8218, 180:34:434
8219, 180:35:805
8220, 180:37:177
8221, 180:38:548
8222, 180:39:920
8223, 180:41:291
8224, 180:42:662
8225, 180:44:034
8226, 180:45:405
8227, 180:46:777
8228, 180:48:148
8229, 180:49:520
8230, 180:50:891
8231, 180:52:262
8232, 180:53:634
8233, 180:55:005
8234, 180:56:377
8235, 180:57:748
8236, 180:59:120
8237, 181:00:491
8238, 181:01:862
